序号,特征1,特征2,判别器预测
3294.0,-0.08733710376733984,-1.0655456098788447,0.5170018672943115
3295.0,-0.25563000129152685,0.9401008197775175,0.504104733467102
3296.0,0.23908367831696078,1.346175754060529,0.4711582064628601
3297.0,-0.5818416378950139,-0.30253178850554485,0.5427026748657227
3298.0,0.1982453931553588,0.04546377559492199,0.5368340015411377
3299.0,0.6226690746987223,-2.2163585037245577,0.4193762242794037
3300.0,0.4584158647175941,-1.0901285423897114,0.4901904761791229
3301.0,-0.6037929584958804,0.9985585415272136,0.49576035141944885
3302.0,1.40436437339278,1.3096204616130238,0.4635525345802307
3303.0,0.5587434366310479,1.2713623182932912,0.47979867458343506
3304.0,-0.5257825969229694,-2.780385016385329,0.4077681601047516
3305.0,1.8256130748492296,-1.8454207194148322,0.38442957401275635
3306.0,-1.4125546866392882,-1.2860810766323922,0.5154959559440613
3307.0,0.7673795916294415,0.07881444354285026,0.5190176963806152
3308.0,-0.9650762762345173,0.3708151791009139,0.5377218723297119
3309.0,0.04597003788017403,0.12261013323058856,0.535987138748169
3310.0,-1.017396397528053,1.444911299376172,0.45221468806266785
3311.0,0.5139373126592793,1.7095533241078245,0.4404982030391693
3312.0,0.07208185406253705,2.538999645192888,0.3660423755645752
3313.0,0.34625283243174,1.1311426845899581,0.4897194504737854
3314.0,0.12068814397092341,0.7621767560546809,0.510054349899292
3315.0,-1.3761941819736967,0.19845204193273663,0.5386689305305481
3316.0,1.8722698326334382,-1.011343575637853,0.42437857389450073
3317.0,0.2235230854928215,0.672345634921448,0.5123209953308105
3318.0,0.7458082125665231,1.4238219739110556,0.46670904755592346
3319.0,0.9614392922920191,0.2669146407577393,0.5067173838615417
3320.0,-1.5426974637375526,0.34434362554293657,0.5366062521934509
3321.0,-0.30289210445914994,1.5575377457201174,0.4484862983226776
3322.0,0.9006594233950734,-0.9572444398745005,0.47520264983177185
3323.0,-0.5200557626053178,0.2159769059523264,0.5392696857452393
3324.0,0.6160776156609963,1.3947512351800428,0.46924927830696106
3325.0,1.908177260206075,-0.791976381502019,0.4339871108531952
3326.0,-0.502112376089735,0.9390012552043425,0.5020047426223755
3327.0,-0.17555437656615772,-1.3003625770175304,0.5090676546096802
3328.0,0.28375843312041377,-0.5958926604391231,0.5251317024230957
3329.0,0.5901198084651131,-0.3644469249087385,0.522526204586029
3330.0,0.0541292300726342,-0.09895605666690328,0.5401939749717712
3331.0,0.8953230189013539,-0.3034139279170039,0.5106536149978638
3332.0,-1.0298520009867556,0.25702386625614526,0.5430678129196167
3333.0,-0.6243234038207788,-0.2817946412714077,0.5429177284240723
3334.0,-0.20770196285914347,0.23534330493634267,0.5348377823829651
3335.0,1.1846682809723328,0.24285885953461292,0.49879568815231323
3336.0,-0.39139350589531985,-0.7597307758673474,0.5413447022438049
3337.0,-1.79674643135166,0.9914831970750304,0.4816889762878418
3338.0,0.417334701964069,0.28090933734786516,0.5240690112113953
3339.0,0.18060866044898077,-0.5159467517393419,0.5344818830490112
3340.0,0.659983953369267,-1.6889799653294957,0.448783814907074
3341.0,-1.1993913624962658,1.1091954334380114,0.4805960953235626
3342.0,0.33039453282155407,0.3005416996715601,0.5248804688453674
3343.0,-1.4770909276568063,-2.309832900176647,0.4483965337276459
3344.0,1.1075594845952126,-0.31427606979972106,0.49947690963745117
3345.0,0.4096998075117347,0.825270112364538,0.5042791366577148
3346.0,0.3082101781107427,0.6493588687561832,0.512010931968689
3347.0,1.5978788713280416,1.8048393939005272,0.43249592185020447
3348.0,-0.4686382855246077,-0.8017880264250612,0.5417864918708801
3349.0,1.490551061542128,-1.5472355617220626,0.41554272174835205
3350.0,-1.8468380989212916,-0.8968682731599358,0.5123822093009949
3351.0,1.5926865328472295,0.8806909218651624,0.46933895349502563
3352.0,0.3699428743469773,-0.8762759762386413,0.5058600902557373
3353.0,0.9279817184804467,-0.4075284825443804,0.5033735036849976
3354.0,0.9676571271319768,0.07392836702957338,0.5113284587860107
3355.0,-0.49398953888687175,0.1862872828115167,0.5402477383613586
3356.0,0.14142461249921545,-0.2512075524664719,0.5397721529006958
3357.0,-0.14025679573052588,-0.6160969851027194,0.540586531162262
3358.0,0.9621603815540941,-0.07302629123147407,0.5148182511329651
3359.0,-0.1410919562104613,1.4432274792151156,0.4600011706352234
3360.0,0.08871114090087269,0.09469591774802483,0.5364710092544556
3361.0,1.592247182452443,0.6175371468345411,0.4751330018043518
3362.0,0.2137044580807303,-2.9393758838079513,0.3854324221611023
3363.0,-0.9027271008852487,-0.7035130426461382,0.5387206077575684
3364.0,1.832213880997093,0.06927626110629838,0.4659661650657654
3365.0,-0.9280285473849302,1.5224869280734268,0.4461232125759125
3366.0,1.2667465369518198,-1.0175825294031418,0.453877717256546
3367.0,-0.03190611024294529,-0.5647410415853011,0.540020227432251
3368.0,0.768518091408551,-0.6849018206056359,0.49623891711235046
3369.0,-0.6083578154310355,1.383010528545307,0.461341917514801
3370.0,-0.16620446563616567,-0.7880177822989034,0.533591091632843
3371.0,0.2069787727390948,1.0871510858579823,0.4932612478733063
3372.0,-0.6312150991981665,0.08135794942501853,0.5424202680587769
3373.0,-1.0643158770592953,-1.214422638323854,0.5214604735374451
3374.0,1.3359856207728011,0.7093683544776656,0.4827994704246521
3375.0,0.6504370034966939,0.7389111973041074,0.5025578737258911
3376.0,0.40077224820705937,-0.4564278258730814,0.5269092917442322
3377.0,-1.7645927838737432,0.842231908525449,0.49510011076927185
3378.0,0.7419602360822662,-1.194842146837291,0.47059473395347595
3379.0,-0.8699302196511417,1.2247133635650604,0.4731440246105194
3380.0,-0.029361140997822534,-0.26022960455957683,0.5405697822570801
3381.0,-0.2714118097795669,0.12161716440102763,0.5400599241256714
3382.0,-0.7756668232326073,-0.8300138072817838,0.5400206446647644
3383.0,1.9747818293360202,-0.22878112462493722,0.45275381207466125
3384.0,-1.309314453014676,-1.6208762959707574,0.49461984634399414
3385.0,-0.21825519480757927,-0.710973254939487,0.5386707782745361
3386.0,-0.6735008172916465,-0.3980188716571632,0.5433741211891174
3387.0,-0.4997457956115533,0.2729969276781655,0.5366640686988831
3388.0,-0.9447508790362293,0.41128984628677273,0.5356943607330322
3389.0,0.027153501266648183,-1.2522479819893968,0.5031456351280212
3390.0,0.11675107724848359,-0.546763520824298,0.5353630185127258
3391.0,0.41991290408205745,-1.7504936805842235,0.457294762134552
3392.0,1.0866628209028302,-0.80193813128999,0.47410526871681213
3393.0,0.8065435138505254,0.7273070770776877,0.4991525411605835
3394.0,0.0022831913124674265,-0.41810984411445096,0.5404690504074097
3395.0,-0.5403483034989683,0.09719360505568514,0.5421175956726074
3396.0,-0.5691776611549686,1.1327356766570245,0.48404935002326965
3397.0,1.0280951873245787,-0.41876499405955986,0.4977688789367676
3398.0,-1.2635087263209082,0.724311767883943,0.5162512063980103
3399.0,0.3626189559461973,-0.8259146887094861,0.5088775157928467
3400.0,0.9389434972316179,1.6802652888286043,0.4436836540699005
3401.0,0.21381675097928188,-1.271080195308984,0.492827832698822
3402.0,-1.283129662093762,1.1846462906343305,0.47322267293930054
3403.0,0.7360979173452896,1.3263125378798255,0.47442638874053955
3404.0,1.5913295440652087,-2.3122181387868714,0.36991533637046814
3405.0,0.6574226895843023,-0.6804634062337399,0.5019963979721069
3406.0,0.4501491099728803,-0.5808236560062309,0.517704427242279
3407.0,0.3003884243367905,0.15552892907033786,0.5310359001159668
3408.0,-0.8776204374446912,2.4494752165439992,0.3665562570095062
3409.0,-1.0361139656702887,1.6732933794685245,0.4318602979183197
3410.0,2.0388529348383564,0.9101322001603402,0.45277413725852966
3411.0,-0.6068213654644288,0.503848193511499,0.5279959440231323
3412.0,-1.2767716210199187,1.1941249391967994,0.4724000096321106
3413.0,-1.1995428297985296,1.697236706952192,0.42832717299461365
3414.0,0.23738869747567595,-1.5022649284189709,0.47949764132499695
3415.0,-0.25467032934676287,-0.35491438324264685,0.5412433743476868
3416.0,-1.0230642519924895,-0.13901835878354707,0.5428780913352966
3417.0,2.1682562670969694,0.23337955861048934,0.4496387839317322
3418.0,-1.839570583467658,-0.8390518174288306,0.5134199261665344
3419.0,-1.0812713320099367,0.09040148514915734,0.5431827902793884
3420.0,-1.2844692343989326,-1.573320553986522,0.49788597226142883
3421.0,-1.660135102083385,-1.04445270344496,0.5149081945419312
3422.0,0.42712879540004794,0.9459084124723997,0.49938538670539856
3423.0,-0.8605184935965029,1.9738523025704158,0.4071534276008606
3424.0,1.0570008631067782,0.5105613585464955,0.4977338910102844
3425.0,1.0211680349744285,-0.6621344003853348,0.4849066734313965
3426.0,0.8777660802282571,-2.329895921780472,0.40084806084632874
3427.0,0.21986727783015186,0.31087766711309717,0.5260738730430603
3428.0,1.9326011103466472,-0.10147831375647726,0.45711544156074524
3429.0,0.034420705335099985,-1.93038100968988,0.463902086019516
3430.0,2.29321111412452,-1.1434537230864914,0.3972853422164917
3431.0,-1.6689287756587157,-2.4028814943894083,0.4415486454963684
3432.0,-1.947256546564479,-0.3918030011573567,0.5162294507026672
3433.0,0.008486874209025943,0.2754085548650764,0.5305127501487732
3434.0,0.20464822308053862,0.07050476861734126,0.5357574820518494
3435.0,-0.6908473811744037,-0.09696158552865056,0.5430290699005127
3436.0,-0.6738152968737365,1.0067512254827249,0.4944016635417938
3437.0,-0.7021644152327624,1.5521539194594332,0.4454866051673889
3438.0,-1.52753213120489,0.10124662111859986,0.5341349244117737
3439.0,-1.0443469406012507,-0.4046552769350715,0.539901614189148
3440.0,-0.8636606870576579,-0.8027602104716206,0.5382704734802246
3441.0,0.7665236207402185,-0.31793771090554335,0.5162869095802307
3442.0,-0.07043183297955061,-2.081161571228381,0.455837607383728
3443.0,-0.5038684732515839,-0.3071443316354324,0.5422583818435669
3444.0,-0.7430380783617724,0.6418380633646434,0.5235316157341003
3445.0,0.8273645589725168,0.23687684661113448,0.5126488208770752
3446.0,-0.4514881539199738,-0.6988636060901086,0.5425701141357422
3447.0,-0.24771341626682405,-1.6556821214558992,0.49049872159957886
3448.0,-1.2742023968683998,1.8340735925788343,0.41571301221847534
3449.0,1.134317596455917,-0.232159734563351,0.5019166469573975
3450.0,1.7434969898441606,0.46372069775753827,0.47280028462409973
3451.0,-0.6242244996213447,0.4923515734354918,0.5286562442779541
3452.0,-0.6723833963627162,-1.0494034260326623,0.5323215126991272
3453.0,1.3803237758833375,0.8108661436090147,0.47889116406440735
3454.0,-2.084617196386886,0.7131204701887265,0.49549150466918945
3455.0,0.27643202323040206,1.6270675771887104,0.44629889726638794
3456.0,-0.011810928600197713,2.5913389252819288,0.36117690801620483
3457.0,-1.4750534342824537,-1.1945473363298151,0.5173554420471191
3458.0,0.0978466649314371,1.2499263581420155,0.4788804352283478
3459.0,0.5961240941017951,-1.5181984114291749,0.46086058020591736
3460.0,-0.19432291155411835,-0.4317381494465614,0.5410593748092651
3461.0,-0.37650201707660425,0.6045280014323221,0.5214270353317261
3462.0,0.9977803250780372,0.8542127278222044,0.4902571737766266
3463.0,-0.5785881660811182,0.12932746917325275,0.5422335863113403
3464.0,-1.1951251396111977,-0.5185745779807438,0.5344226360321045
3465.0,-1.8234724633511257,-1.1006501467218015,0.5099592208862305
3466.0,-1.6710219391174834,0.3899964756468952,0.5312125086784363
3467.0,-0.5762433322644722,0.698859754774094,0.5194437503814697
3468.0,-0.33906111600208616,-1.143575373502681,0.5231577157974243
3469.0,-0.6697138092677573,0.6390510693375727,0.5229129195213318
3470.0,-1.520391967205688,-0.8203912151078213,0.5217382907867432
3471.0,1.5924373811175137,1.6006308510394736,0.44544386863708496
3472.0,0.8250121672741852,-0.6692502504099032,0.4942861795425415
3473.0,-2.253392752340694,0.39397526835724617,0.5076661109924316
3474.0,0.29502538165505277,-0.011437140103475258,0.537630021572113
3475.0,0.634492425381559,1.4781308603365286,0.4619008004665375
3476.0,1.0206111017591795,0.45394858987529746,0.5003584027290344
3477.0,1.6154498087971723,1.1235206865141905,0.46322867274284363
3478.0,1.0976101715747184,-2.553104203487488,0.3777685761451721
3479.0,0.4823557238219654,0.016912071814653054,0.5316944122314453
3480.0,1.5370147942238794,-0.46295662803308096,0.4700153172016144
3481.0,-1.4329393825196746,-1.0630477802271625,0.5203584432601929
3482.0,-0.4675981209323438,0.18456124809793178,0.5399934649467468
3483.0,0.3130274953397178,-1.7372151845116068,0.4632989764213562
3484.0,-0.029624039083455834,-0.810728756025755,0.5273958444595337
3485.0,1.1056741450406986,1.8980022167758321,0.4251692593097687
3486.0,0.0072322379500771436,-0.27285008107776504,0.540459394454956
3487.0,0.6742121415779118,-0.48947413190159433,0.5115578770637512
3488.0,-0.27142720498980544,0.6221250616387891,0.5196266174316406
3489.0,-2.1928795905595453,0.3772646927530326,0.5109727382659912
3490.0,0.37848821221578915,1.470424729851589,0.4609323740005493
3491.0,1.7572387801563063,0.8572292936237949,0.4636511206626892
3492.0,0.011433611288764682,0.357655017624702,0.5272302627563477
3493.0,-0.5448646587559433,0.5320223520695729,0.5261836647987366
3494.0,0.7861160245800821,-1.1917590411261725,0.46856728196144104
3495.0,-0.5576032957607202,0.8525440152721595,0.5092571377754211
3496.0,-0.8379135885017619,-1.2654375056900948,0.5198097229003906
3497.0,0.08957680101367851,-1.5549017399547336,0.48445144295692444
3498.0,-0.3135509118572322,0.9531250865964571,0.5024209022521973
3499.0,0.2577196802396786,0.28476187119189955,0.5265584588050842
3500.0,-0.6593147273010516,1.096172802838872,0.4865199327468872
3501.0,0.15908005717781867,-1.7601071817265486,0.4695854187011719
3502.0,0.13185130503839912,-2.35572604356492,0.4311157166957855
3503.0,-0.27507602393526326,1.4565503890015754,0.45771127939224243
3504.0,0.163804050386789,-0.291840245263016,0.5396643280982971
3505.0,-0.7257152774411784,-1.5408832973404805,0.5023073554039001
3506.0,-0.6654649257582121,0.9121913966153334,0.5029503703117371
3507.0,-0.0960433819690067,-0.9761022339891045,0.521694004535675
3508.0,0.12963499094593042,0.37321408097722125,0.524915337562561
3509.0,-0.08113161518113675,-0.5755280377239069,0.5407140851020813
3510.0,1.0787256006819588,0.8996433607489888,0.4867706894874573
3511.0,0.6483709494408872,-0.6472464792134607,0.5042539834976196
3512.0,-0.5211652386763863,-1.6016626693431992,0.49643513560295105
3513.0,1.549282742886421,0.35720457982651266,0.48247969150543213
3514.0,-1.220999426295774,-0.21473552996299256,0.5382454991340637
3515.0,-0.03240648939584626,-2.1677524458665105,0.44846031069755554
3516.0,0.5164569035076738,0.8473751107418139,0.5020397305488586
3517.0,0.9929127621880488,-1.380349482928365,0.44848063588142395
3518.0,0.6097293643208254,-0.4352225995563241,0.5177075266838074
3519.0,-1.159283346465672,1.831948304496912,0.4168945252895355
3520.0,0.31180477071768586,1.4832060193673087,0.459357887506485
3521.0,1.752188464336225,0.1562584917152087,0.47218334674835205
3522.0,-0.9633086985508922,0.8438169916494587,0.5066283941268921
3523.0,0.16653807478912064,-0.9949648109063964,0.509727954864502
3524.0,-2.092333612179334,-0.428535336647994,0.5117418766021729
3525.0,-2.2358681251323063,-0.9359608143829076,0.5016140937805176
3526.0,1.4189444749377234,-1.6777624397661097,0.41233915090560913
3527.0,-0.018687275835611233,0.8725758732429212,0.507293701171875
3528.0,0.3552718566149795,-0.43116859232153154,0.5305314660072327
3529.0,-1.374949079582957,-1.6315655117823749,0.4934294819831848
3530.0,-0.10536165059766346,0.48112185862703966,0.5239218473434448
3531.0,-0.568945639082069,-1.0763069109298484,0.5313023924827576
3532.0,0.7279172100606561,-0.8593973174728439,0.48893654346466064
3533.0,-0.5196482925522616,0.19836041820003664,0.540007472038269
3534.0,0.13557887410679167,-1.0297037755800809,0.5094383358955383
3535.0,-0.4001866046965752,0.2313344996521261,0.5373439192771912
3536.0,0.20869209118391907,-0.6456039826061684,0.5261498689651489
3537.0,-2.4901347453512312,1.4256862318231727,0.42669379711151123
3538.0,0.8905731936868408,-0.5326862494107579,0.4984452426433563
3539.0,1.0486021481016872,0.9610741054370714,0.4854470193386078
3540.0,1.1740933574713845,-0.6621448946576816,0.4772875905036926
3541.0,-0.38194243771963404,0.4005609788428432,0.5301018953323364
3542.0,-0.2967340935163114,1.4054511048517873,0.4620821475982666
3543.0,-1.0182756643538813,0.3930766480072884,0.5374308228492737
3544.0,-1.377893158626467,-0.0853850712626718,0.5357285737991333
3545.0,0.4338802735954046,0.43594556312998733,0.5179569721221924
3546.0,-0.4647938324863362,0.8110190254704751,0.5134102702140808
3547.0,-1.1628240647376524,-1.3358155793191304,0.5141764879226685
3548.0,-0.18552654758740922,-1.5333614828354327,0.4975752830505371
3549.0,1.7596414337804573,-0.48950153310243805,0.45753371715545654
3550.0,0.08878075687784295,0.04576769957430164,0.5383931994438171
3551.0,-1.219715724067041,-0.10480459855582434,0.5396512746810913
3552.0,-1.5568067308880082,-1.1248100199740272,0.5163253545761108
3553.0,-0.10877284092674917,-0.38671307958233353,0.5408039093017578
3554.0,-0.09196736655542227,-0.4041947212338436,0.5407527685165405
3555.0,0.15011647188456057,-0.5100770445276088,0.5359622836112976
3556.0,-1.7771140394646483,1.0863222882010808,0.4742216467857361
3557.0,-0.46478564822539115,-0.5541829426832654,0.5423978567123413
3558.0,-0.7723950704934831,0.3256835681100219,0.5372263789176941
3559.0,-1.062941981673316,-1.8910567518947898,0.4776582717895508
3560.0,-0.4867324932023832,0.9046090009786115,0.5052240490913391
3561.0,-0.3319398625030234,-1.018247327227964,0.5289614200592041
3562.0,0.5159568138440889,1.605762761842663,0.44973888993263245
3563.0,-0.44933636751083594,0.8253238837827425,0.512476921081543
3564.0,0.27643093921875767,0.326542269097436,0.5246413350105286
3565.0,-0.6226776831265625,0.568651877909646,0.5254167914390564
3566.0,0.38543084909089653,0.29219789143250907,0.5244050621986389
3567.0,0.5686554807022657,0.7464166926751025,0.5042940378189087
3568.0,-1.4701591092918873,0.2094324250890216,0.5370424389839172
3569.0,1.1595909465220058,0.3000706871338102,0.4984852075576782
3570.0,-0.24839178306152787,-0.7332053808543892,0.5386277437210083
3571.0,-1.123547608821415,-0.07702780243276121,0.5414854288101196
3572.0,2.055321584748259,0.8804901495085472,0.4527614414691925
3573.0,-1.138745182631503,-2.135204479375097,0.45958614349365234
3574.0,0.0163790886991039,0.19909599325715707,0.5334034562110901
3575.0,-0.5749374981210246,-1.076193793108678,0.5312827825546265
3576.0,0.7306494103422253,1.5777480946885074,0.45342424511909485
3577.0,-0.1721080410847791,0.37288703630654113,0.5290189385414124
3578.0,0.17584202679291477,0.08559305788451416,0.5355777740478516
3579.0,2.0134795249805646,1.7893698625255665,0.42843788862228394
3580.0,-0.6415860441017249,0.21714462036067594,0.5404361486434937
3581.0,-1.3669203631687605,1.6875580779732593,0.4277145564556122
3582.0,-0.5039816370666379,-0.2504616233696237,0.5421751737594604
3583.0,0.835367561058913,-1.1646294021250494,0.4675498902797699
3584.0,-0.837884947335092,-1.1438722247389086,0.5264666080474854
3585.0,-0.4388671365896428,0.44748851678824986,0.5286912322044373
3586.0,-0.5869150376151726,-0.02076256243953063,0.5423151254653931
3587.0,-0.38785974670622186,-1.2693426162111576,0.5181779265403748
3588.0,-0.2307613574773356,1.240953524064203,0.47736427187919617
3589.0,-0.6072649627250418,-0.37874215872470474,0.5429624915122986
3590.0,0.17953192636688076,0.9335009944173507,0.5026659965515137
3591.0,0.3455974996295298,-0.5804375493308495,0.5229078531265259
3592.0,-0.8271915939295408,1.1560760997393222,0.4796619415283203
3593.0,-0.8160201145204535,0.6834206719535835,0.5221306085586548
3594.0,0.7420175210552478,-0.8471232643133689,0.4888816177845001
3595.0,1.206693312201933,-0.009795518849649508,0.5013072490692139
3596.0,-0.7970786651067737,-0.1881802563803039,0.5437784194946289
3597.0,1.7428643213243291,-0.7796099798485916,0.4427703320980072
3598.0,1.0025504552917952,-0.5456749828736551,0.4921540915966034
3599.0,-0.21028371010301738,-1.4576279304622428,0.5025492906570435
3600.0,-1.1815518741630693,-0.8713652228818538,0.5295126438140869
3601.0,0.318456454181714,-0.9421323685304954,0.5049524307250977
3602.0,1.4836560421408367,1.1783907516814984,0.46692073345184326
3603.0,0.7728632489924714,-0.7251449138687736,0.49383264780044556
3604.0,-0.2176690843340992,-0.21742238384537516,0.5411370992660522
3605.0,0.45043595462511804,-1.8016953986759496,0.45270583033561707
3606.0,-0.859004263450506,-0.07632634427603159,0.543971061706543
3607.0,1.5380391301088536,-0.16533688143493228,0.47939950227737427
3608.0,-0.23192182555737703,-0.4566690069923707,0.5411713719367981
3609.0,-0.8992237173364639,0.30677088422394333,0.5396743416786194
3610.0,-1.6228975243903239,0.49472047085439486,0.5275840759277344
3611.0,-1.6842555956199006,-1.7163030465952798,0.48559877276420593
3612.0,-0.8643798946774053,0.6248145600638944,0.5254698991775513
3613.0,0.47262064406242654,1.0952899299426093,0.49119439721107483
3614.0,-0.06948102453015867,0.9656601650198774,0.5024083852767944
3615.0,0.8918402942282662,-0.07706027188795386,0.5181356072425842
3616.0,0.21360339328025837,0.37049629381367855,0.5238133668899536
3617.0,0.38673397221160005,1.0503636273763428,0.4944801330566406
3618.0,1.335601649464882,0.4544078528838368,0.48842424154281616
3619.0,-0.6461207707770618,-0.5836994276819648,0.5434904098510742
3620.0,0.5059947497246904,-0.3342477309236486,0.5283319354057312
3621.0,0.07805910007263797,1.2752929500226908,0.47647351026535034
3622.0,-1.0230747324648677,-0.31525853703939677,0.5414813756942749
3623.0,0.48100009411527117,0.5789574165435799,0.5120289921760559
3624.0,0.07592987127585825,1.949706290369341,0.4165378510951996
3625.0,-0.3131994683152394,-0.12896785884138182,0.5414273142814636
3626.0,0.0005817626750378445,-0.8644531651807063,0.5235971212387085
3627.0,-1.259698633348095,-0.8408405214609366,0.5279974341392517
3628.0,-0.03632453729753169,-0.31009585290614144,0.540588915348053
3629.0,1.1276251809812223,-0.6626749136207388,0.4795728623867035
3630.0,0.7344240826634858,0.41522189771342805,0.5113524198532104
3631.0,0.10880462224001952,-0.16193102067480877,0.5399237275123596
3632.0,0.9616861778654412,-0.5212203990244912,0.4955199062824249
3633.0,0.7905096809731827,1.5455541232286507,0.45595583319664
3634.0,-0.16734783041293871,0.8754243012053162,0.5084147453308105
3635.0,0.4507347828560936,-0.45628390028188276,0.5244430303573608
3636.0,1.3604108150656056,-1.4200611648338584,0.4284106492996216
3637.0,-2.4434373146828605,0.07354478129393252,0.5054082274436951
3638.0,-0.0846371670307909,-0.7454160799596689,0.5326796174049377
3639.0,1.3504460981471131,-0.8187815331030472,0.460091233253479
3640.0,1.3250513654783806,-1.5841684948584351,0.4216785728931427
3641.0,0.513884934791728,-1.6006624983551756,0.4606097340583801
3642.0,0.7700761187733409,0.5677089919692663,0.505382239818573
3643.0,-0.3379475450554243,-0.08800158452903864,0.5415030717849731
3644.0,-0.6709463390879071,0.44539856626865315,0.5311074256896973
3645.0,-0.7667895437549416,0.16830647385671885,0.5425456762313843
3646.0,-1.1300968790798398,1.4239873581414246,0.45307689905166626
3647.0,-0.3679247934864881,-0.25381540310744355,0.5415871739387512
3648.0,-0.6963000328313452,-0.8748856905119059,0.5413128733634949
3649.0,0.7970948955083224,1.4417915887686439,0.46492812037467957
3650.0,0.5294301420350628,0.028868196362111603,0.5295590758323669
3651.0,-0.9104519333543665,1.7969918904926026,0.422107994556427
3652.0,0.4144559747165734,0.20581212100248789,0.5269115567207336
3653.0,-0.6888328126707277,1.6307342685782311,0.43865612149238586
3654.0,1.2662215270827268,-0.4512245324842929,0.4841316342353821
3655.0,0.9953979229776184,1.2126956971457352,0.47667670249938965
3656.0,-0.18575594225529557,-1.743611238212962,0.48343998193740845
3657.0,-0.5368022139362554,-0.13467410758658366,0.5421937108039856
3658.0,0.9649675664558627,1.3536685731541231,0.4690014123916626
3659.0,-1.3322928249515338,-0.02491247373540787,0.5377127528190613
3660.0,-0.3217029161393278,-0.04504095147241188,0.5414558053016663
3661.0,-0.9442876153990654,-0.7330668580849944,0.5372960567474365
3662.0,-0.40029572958640314,0.1385520637968336,0.5409696102142334
3663.0,-0.5365193124459016,2.6415475798744117,0.35339561104774475
3664.0,-2.1246368038885306,-0.12436504569302774,0.5149450302124023
3665.0,0.40839710455778283,0.6250263373821552,0.5115406513214111
3666.0,-0.8999831408452857,-2.102283758421327,0.4606640636920929
3667.0,0.7679487171120961,0.15484142167862422,0.517058253288269
3668.0,-1.0316602531118437,0.32485409009786315,0.5405789613723755
3669.0,0.7522133567191756,-0.2087298253377322,0.5229194164276123
3670.0,0.6985596659719685,0.6692406454136411,0.5037209987640381
3671.0,0.32066834622504964,0.7682653466675076,0.5075420141220093
3672.0,-1.281453569276148,0.017118196121121268,0.5392767786979675
3673.0,-0.9337465083110688,0.03244589526388396,0.5437616109848022
3674.0,-0.3203331646888465,0.8235592498284715,0.5120776891708374
3675.0,-1.68087669529377,0.8154934954125804,0.4995371103286743
3676.0,0.5437526404506655,0.6106956390107859,0.5094424486160278
3677.0,-2.1490528890934164,-0.7842272993095203,0.5057732462882996
3678.0,1.2069514674502604,0.7053981120009342,0.4877679646015167
3679.0,0.117826580896836,-1.28948710650559,0.4966582655906677
3680.0,-1.5014122253208309,0.912670640654236,0.49602651596069336
3681.0,-1.480699560652252,1.395079263166492,0.4529476761817932
3682.0,-0.362867797234877,1.3019631070126907,0.47075122594833374
3683.0,0.933360184345889,-1.2038678037398765,0.4606415033340454
3684.0,0.6066030620808379,1.912407497567894,0.42317622900009155
3685.0,-0.06379439725638135,-0.8027558767892736,0.5290477871894836
3686.0,-1.0713288776545447,-1.1385588663928572,0.5256068110466003
3687.0,-1.1903494279604983,1.1614131734155182,0.4759516716003418
3688.0,1.166280829405663,-0.6108647258281711,0.4804556667804718
3689.0,-1.0864927278405963,0.8689282214187408,0.5034427642822266
3690.0,-0.7678919966757851,-0.2682531033814386,0.5437280535697937
3691.0,-0.4857904940438658,-0.796011209665369,0.5424432158470154
3692.0,0.8165617315966247,-1.003197108099587,0.47696253657341003
3693.0,0.029043490635839567,1.1049841489236394,0.49146437644958496
3694.0,-0.46220652098343484,-0.19421808932249024,0.541872501373291
3695.0,1.4905606440339116,-0.01738315933571022,0.484412282705307
3696.0,-0.5127941840896307,-0.31080000507967276,0.5423154234886169
3697.0,2.249845486325629,0.5760290332062693,0.45170050859451294
3698.0,0.26939077069668094,-0.025367807169536922,0.5384539365768433
3699.0,-0.018742030924965004,-1.615257322792136,0.48680752515792847
3700.0,0.1790579522435041,-0.6340248382837472,0.5282453298568726
3701.0,0.9198881203844362,-1.3210938988151146,0.4551742374897003
3702.0,-1.1590597808245917,-0.39927244475488965,0.5371911525726318
3703.0,0.25716561588159753,1.7571063666674978,0.43463894724845886
3704.0,-0.5333064381467412,-0.17023907020890303,0.5422261357307434
3705.0,-0.5325714524278523,-1.9294575549122057,0.47158846259117126
3706.0,0.8565838923575714,-0.03526525028328363,0.518445611000061
3707.0,0.14050542960065526,-0.024418007934279878,0.5397346615791321
3708.0,-0.10472801961683602,-0.7179244082143017,0.5347893834114075
3709.0,-0.6466072927644244,-0.03368012262825434,0.5426795482635498
3710.0,1.425096367850409,1.3632023724757536,0.4603762626647949
3711.0,-0.5664264196464648,-1.1988022013746042,0.5244786739349365
3712.0,1.3181400210604541,-0.10995493351328275,0.49321994185447693
3713.0,-0.15388449761728648,-0.8384021311298097,0.5306626558303833
3714.0,-0.42142790439989647,0.1391980714221231,0.5412018895149231
3715.0,0.44497336864839593,-0.593455218044955,0.5172743201255798
3716.0,0.1777128310208455,0.5157108968363442,0.5186005234718323
3717.0,-1.1615227803891868,-0.07738999093050174,0.5408222079277039
3718.0,-0.3811080449404588,-0.5723729767258483,0.5419405698776245
3719.0,-0.027585563290929423,1.183513503023959,0.48403292894363403
3720.0,1.2264778348211725,0.6766016272194125,0.4876629412174225
